price buyer acres sqft condition covpkg age units salesdate region
535000 Out 0.962 21536 Average 27 33 20 1992 CentPhoenix
300117 Out 1.228 26536 Average 0 29 34 1993 CentPhoenix
150000 Out 0.57 7404 Average 0 5 12 1990 CentPhoenix
500000 Out 1.471 22000 Average 18 26 20 1993 CentPhoenix
932500 Out 1.06 30522 Average 28 26 34 1990 CentPhoenix
140000 Out 0.56 3755 Fair 0 32 10 1990 CentPhoenix
267500 Out 0.73 9665 Fair 0 10 15 1990 CentPhoenix
350000 Out 1.14 14250 Fair 0 26 17 1990 CentPhoenix
303316 Out 2.32 16278 Fair 14 30 23 1990 CentPhoenix
2300000 Out 5.13 106390 Fair 0 19 191 1990 CentPhoenix
2700000 Out 3.61 82504 Excellent . 8 106 1990 CentPhoenix
7808000 Out 7.33 188600 Good 180 10 184 1990 CentPhoenix
8920000 Out 4.3 124573 Good 118 18 111 1995 CentPhoenix
148500 Out 0.35 5704 Average 0 20 8 1991 CentPhoenix
912000 Out 3.207 54892 Average 0 24 64 1993 CentPhoenix
750000 Out 0.875 24020 Average 28 12 28 1997 CentPhoenix
630000 Out 2.78 41237 Average 11 6 55 1990 CentPhoenix
1150000 Out 2.92 67500 Good 0 6 90 1990 CentPhoenix
262000 Out 0.35 7832 Good 8 7 8 1990 CentPhoenix
550000 Out 1.15 16544 Good 22 5 22 1991 CentPhoenix
240000 Out 1.37 17600 Good 18 9 22 1990 CentPhoenix
1254000 Out 1.56 48450 Good 50 4 51 1990 CentPhoenix
408725 Out 0.59 13248 Average 0 5 20 1990 CentPhoenix
600000 Out 0.81 17127 Average 0 9 22 1990 CentPhoenix
4480000 Out 3.64 88996 Average 149 29 149 1997 CentPhoenix
1040000 Out 1.8 29932 Average 52 3 52 1990 CentPhoenix
1650000 Out 1.85 53176 Average 88 17 92 1990 CentPhoenix
320000 Out 0.42 13410 Average 0 5 21 1990 CentPhoenix
1400300 Out 3.08 69000 Average 0 5 92 1990 CentPhoenix
450000 Out 0.92 20062 Fair 0 7 36 1990 CentPhoenix
1187500 Out 2.84 67032 Fair 0 18 76 1990 CentPhoenix
310000 Out 1.766 16354 Average 0 31 27 1994 CentPhoenix
5100000 Out 1.51 93315 Average 100 31 95 1997 CentPhoenix
646100 Out 0.915 21800 Average 18 31 18 1995 CentPhoenix
265000 Out 0.84 16580 Average 0 28 26 1992 CentPhoenix
965000 Out 1.127 25396 Average 32 37 32 1994 CentPhoenix
200000 Out 0.813 8400 Average 12 35 12 1996 CentPhoenix
225000 Out 0.71 8802 Average 0 25 10 1995 CentPhoenix
211000 Out 0.65 11526 Average 0 41 18 1991 CentPhoenix
425426 Out 0.95 10332 Average 14 34 15 1991 CentPhoenix
285000 Out 1.4 15600 Fair 0 31 24 1991 CentPhoenix
440000 Out 1.49 20235 Fair 22 27 22 1991 CentPhoenix
200000 Out 1.058 12400 Fair 0 29 16 1992 CentPhoenix
510000 Out 1.362 17856 Good 24 23 19 1992 CentPhoenix
124000 Out 0.236 4850 Average 2 33 6 1993 CentPhoenix
167500 Out 0.464 5426 Average 0 36 8 1996 CentPhoenix
175000 Out 0.517 5480 Average 0 28 8 1992 CentPhoenix
247000 Out 0.65 11526 Average 0 27 18 1992 CentPhoenix
495000 Out 1.1 15219 Average 20 23 24 1993 CentPhoenix
525000 Out 1.871 24304 Average 0 39 28 1992 CentPhoenix
600000 Out 1.228 26536 Average 0 27 34 1991 CentPhoenix
480000 Out 1.173 28608 Average 0 11 40 1993 CentPhoenix
1200000 Out 4.681 68960 Average 0 24 72 1994 CentPhoenix
3700000 Out 5.097 130080 Average 73 40 198 1997 CentPhoenix
400000 Out 1.007 12000 Average 24 31 15 1993 CentPhoenix
188767 Out 0.748 10500 Average 0 33 11 1993 CentPhoenix
576000 Out 1.577 27200 Average 32 20 32 1992 CentPhoenix
160234 Out 0.402 7200 Average 0 33 12 1993 CentPhoenix
130000 Out 0.666 7524 Average 0 28 10 1992 CentPhoenix
255000 Out 1.258 20400 Average 0 36 24 1993 CentPhoenix
130000 Out 0.252 5600 Average 0 36 8 1993 CentPhoenix
165000 Out 0.628 5980 Average 0 36 8 1996 CentPhoenix
390000 Out 1.089 16752 Average 35 28 26 1992 CentPhoenix
137700 Out 0.361 3920 Average 0 37 8 1991 CentPhoenix
685000 Out 1.63 19725 Average 30 12 29 1996 CentPhoenix
475000 Out 2.98 21200 Average 16 31 22 1994 CentPhoenix
440000 Out 1.007 12150 Average 0 35 15 1997 CentPhoenix
183714 Out 0.599 7240 Average 14 19 10 1991 CentPhoenix
130000 Out 0.565 4701 Fair 1 39 7 1994 CentPhoenix
120000 Out 0.463 10590 Fair 0 35 22 1991 CentPhoenix
410000 Out 2.079 24000 Fair 0 22 32 1991 CentPhoenix
160000 Out 0.489 7920 Good 0 6 8 1991 CentPhoenix
315000 Out 0.52 17712 Good 0 8 24 1991 CentPhoenix
216000 Out 0.438 7200 Average 0 5 8 1991 CentPhoenix
367450 Out 2.148 21343 Average 0 37 34 1993 CentPhoenix
606000 Out 2.263 29137 Average 0 9 36 1992 CentPhoenix
335000 Out 0.612 15150 Average 16 30 23 1991 CentPhoenix
1800000 Out 1.482 45808 Average 0 8 68 1991 CentPhoenix
118000 Out 0.266 3208 Fair 0 45 7 1991 CentPhoenix
1500000 Out 4.317 72090 Excellent 78 9 71 1994 CentPhoenix
1307500 Out 0.909 31875 Excellent 48 10 39 1995 CentPhoenix
325000 Out 0.668 11200 Good 12 8 11 1994 CentPhoenix
1100000 Out 3.1 74256 Good 0 7 112 1991 CentPhoenix
2075000 Out 5.868 82923 Good 0 12 117 1992 CentPhoenix
159900 Out 0.37 7776 Average 0 9 12 1993 CentPhoenix
330000 Out 1.124 12600 Average 0 35 14 1997 CentPhoenix
250000 Out 0.5 13948 Average 16 13 17 1994 CentPhoenix
485000 Out 0.614 15096 Average 0 6 24 1991 CentPhoenix
550000 Out 0.701 16018 Average 0 11 22 1997 CentPhoenix
440000 Out 0.737 16700 Average 14 8 22 1992 CentPhoenix
425000 Out 1.543 29376 Average 0 6 41 1992 CentPhoenix
675000 Out 1.902 39600 Average 0 15 50 1995 CentPhoenix
228000 Out 0.314 7600 Average 8 7 8 1994 CentPhoenix
215000 Out 0.477 7122 Average 0 9 9 1992 CentPhoenix
325000 Out 1.302 17500 Average 0 7 20 1993 CentPhoenix
135000 Out 0.304 6600 Average 0 12 10 1993 CentPhoenix
422500 Out 0.615 14968 Average 0 8 24 1993 CentPhoenix
4025000 Out 6.046 163800 Average 182 13 182 1997 CentPhoenix
129800 Out 0.306 5480 Fair 0 7 8 1992 CentPhoenix
160000 Out 0.631 7696 Average 0 12 16 1996 CentPhoenix
555000 Out 2.264 29568 Average 0 12 38 1995 CentPhoenix
200000 Out 1.101 6997 Poor 0 40 12 1995 CentPhoenix
780000 Out 1.387 24087 Average 46 21 45 1994 CentPhoenix
290000 Out 0.832 10073 Good 14 23 13 1994 CentPhoenix
875000 Out 2.52 37803 Good 58 41 43 1992 CentPhoenix
125130 Out 0.557 6100 Average 16 30 8 1991 CentPhoenix
278000 Out 0.698 9600 Average 10 16 11 1995 CentPhoenix
385000 Out 1.098 11700 Average 0 28 15 1995 CentPhoenix
368000 Out 0.615 15500 Average 20 34 24 1994 CentPhoenix
355000 Out 0.914 16451 Average 8 41 27 1992 CentPhoenix
259000 Out 0.779 9750 Average 14 39 15 1995 CentPhoenix
535000 Out 0.964 18250 Average 21 35 22 1994 CentPhoenix
208000 Out 0.546 6830 Average 12 42 8 1992 CentPhoenix
500000 Out 0.867 13475 Average 20 34 20 1991 CentPhoenix
312850 Out 1.368 16000 Average 0 32 16 1995 CentPhoenix
299247 Out 0.831 9715 Average 2 33 14 1995 CentPhoenix
475000 Out 0.49 10700 Average 2 30 20 1995 CentPhoenix
100000 Out 0.175 3480 Average 6 35 5 1992 CentPhoenix
150000 Out 0.597 6000 Average 0 46 10 1994 CentPhoenix
133429 Out 0.444 6960 Average 0 42 11 1992 CentPhoenix
440000 Out 1.368 16000 Average 0 31 16 1994 CentPhoenix
136000 Out 0.546 6400 Average 8 41 8 1991 CentPhoenix
310000 Out 0.92 19064 Average 31 31 31 1992 CentPhoenix
507000 Out 0.95 11000 Average 16 40 15 1997 CentPhoenix
127800 Out 0.527 4176 Fair 4 38 7 1991 CentPhoenix
170000 Out 0.689 5997 Fair 1 37 7 1992 CentPhoenix
165000 Out 0.593 7208 Fair 10 34 9 1991 CentPhoenix
418000 Out 1.202 10200 Fair 0 . 12 1997 CentPhoenix
390500 Out 2.407 20521 Fair 0 46 40 1992 CentPhoenix
425000 Out 0.99 22804 Fair 0 25 41 1991 CentPhoenix
845000 Out 0.93 26800 Fair 16 39 36 1997 CentPhoenix
105000 Out 0.705 3404 Poor 0 49 7 1994 CentPhoenix
1200000 Out 1.182 30800 Average 44 7 44 1994 CentPhoenix
535000 Out 0.864 34960 Average 0 7 32 1992 CentPhoenix
125000 Out 0.934 7600 Average 0 26 10 1990 CentPhoenix
475000 Out 1.009 12726 Average 18 29 17 1993 CentPhoenix
498000 Out 1.457 19200 Average 0 23 24 1994 CentPhoenix
1024000 Out 2.276 24000 Average 32 27 32 1991 CentPhoenix
1300000 Out 1.66 42980 Average 28 32 52 1996 CentPhoenix
350000 Out 0.321 14500 Average 8 33 25 1994 CentPhoenix
730000 Out 1.149 27408 Average 20 11 53 1994 CentPhoenix
430000 Out 1.157 27800 Average 36 31 26 1993 CentPhoenix
835000 Out 1.599 42980 Average 50 28 52 1992 CentPhoenix
2255000 Out 3.221 99984 Average 96 40 96 1997 CentPhoenix
565000 Out 0.964 17750 Average 0 38 22 1997 CentPhoenix
572000 Out 2.07 29892 Average 32 27 32 1991 CentPhoenix
425000 Out 1.45 22384 Average 0 30 32 1993 CentPhoenix
160000 Out 0.29 7027 Average 0 29 11 1991 CentPhoenix
750000 Out 1.056 25999 Average 32 29 32 1990 CentPhoenix
1000000 Out 2 54375 Fair 0 21 66 1991 CentPhoenix
236000 Out 0.779 9650 Fair 5 38 15 1994 CentPhoenix
1017500 Out 2.088 32580 Fair 68 23 37 1997 CentPhoenix
195000 Out 0.476 6200 Good 0 19 8 1995 CentPhoenix
400000 Out 1.552 23400 Good 0 10 24 1991 CentPhoenix
3400000 Out 3.922 94728 Good 136 6 138 1991 CentPhoenix
200000 Out 0.231 5840 Average 0 23 8 1996 CentPhoenix
350000 Out 0.936 12494 Average 14 21 15 1994 CentPhoenix
560000 Out 0.639 13886 Average 0 22 41 1995 CentPhoenix
775000 Out 2.155 30858 Average 0 14 37 1995 CentPhoenix
960000 Out 1.558 36500 Average 0 15 62 1994 CentPhoenix
812000 Out 1.067 29030 Average 20 24 43 1995 CentPhoenix
1305000 Out 1.47 46350 Average 0 10 72 1992 CentPhoenix
1700000 Out 2.84 74400 Average 104 11 104 1991 CentPhoenix
385000 Out 0.563 18000 Average 0 8 24 1991 CentPhoenix
4150000 Out 4.243 94856 Average 171 21 171 1997 CentPhoenix
1087500 Out 2.27 51172 Fair 0 23 73 1996 CentPhoenix
2000000 Out 2.493 61560 Fair 71 23 72 1996 CentPhoenix
105000 Out 0.129 3448 Poor 0 65 8 1991 CentPhoenix
410000 Out 0.441 25627 Good 0 13 36 1992 CentPhoenix
1172000 Out 1.909 39932 Good 54 7 52 1993 CentPhoenix
3272500 Out 9.975 196200 Good 284 7 288 1992 CentPhoenix
4400000 Out 8.064 176845 Good 247 9 247 1993 CentPhoenix
770000 Out 0.848 28944 Good 49 5 48 1992 CentPhoenix
1950000 Out 3.277 66988 Good 104 5 90 1991 CentPhoenix
205000 Out 0.349 7120 Average 10 18 12 1993 CentPhoenix
410000 Out 0.581 13000 Average 0 9 20 1991 CentPhoenix
500500 Out 0.879 17960 Average 0 11 36 1991 CentPhoenix
1725000 Out 3.283 84610 Average 0 19 140 1992 CentPhoenix
167500 Out 0.667 7100 Average 0 34 12 1992 CentPhoenix
2300000 Out 4.683 79686 Average 0 15 201 1993 CentPhoenix
1645000 Out 3.863 92700 Average 0 21 103 1993 CentPhoenix
970000 Out 1.486 31480 Average 26 10 26 1993 CentPhoenix
2525000 Out 3.17 88040 Average 0 25 103 1997 CentPhoenix
1100000 Out 1.309 29521 Average 45 18 45 1997 CentPhoenix
6294170 Out 7.828 187440 Average 356 14 260 1996 CentPhoenix
6125000 Out 10.82 227520 Average 264 9 264 1996 CentPhoenix
955000 Out 2.05 58300 Average 48 22 66 1992 CentPhoenix
1069000 Out 1.908 39932 Average 52 5 52 1991 CentPhoenix
3900000 Out 4.566 106200 Average 136 8 134 1993 CentPhoenix
275000 Out 0.976 19500 Average 0 13 36 1993 CentPhoenix
1600000 Out 3.3 85990 Average 0 21 140 1994 CentPhoenix
211500 Out 0.436 9784 Average 12 36 12 1994 CentPhoenix
5650000 Out 3.797 92604 Average 138 12 148 1996 CentPhoenix
131000 Out 0.667 7035 Fair 0 34 12 1992 CentPhoenix
1650000 Out 3.75 69648 Fair 0 15 126 1990 CentPhoenix
865000 Out 1.249 20540 Average 40 23 45 1996 CentPhoenix
173416 Out 0.56 4512 Average 13 27 9 1993 CentPhoenix
500000 Out 0.927 19500 Average 26 31 13 1995 CentPhoenix
2125400 Out 3.711 74612 Average 74 25 68 1994 CentPhoenix
1000000 Out 0.857 34330 Average 40 34 25 1995 CentPhoenix
170000 Out 0.417 6400 Average 8 17 8 1991 CentPhoenix
275000 Out 0.739 7800 Average 11 34 12 1994 CentPhoenix
270000 Out 0.816 8900 Average 12 35 12 1994 CentPhoenix
515000 Out 0.509 19000 Average 20 31 21 1991 CentPhoenix
435000 Out 2.25 27396 Average 28 27 58 1991 CentPhoenix
652000 Out 2.099 29200 Average 32 31 32 1995 CentPhoenix
3150000 Out 4.5 125935 Average 0 23 235 1994 CentPhoenix
458250 Out 1.146 15640 Average 20 20 18 1995 CentPhoenix
175000 Out 0.416 4485 Average 0 44 7 1994 CentPhoenix
320000 Out 0.551 14400 Average 16 29 16 1992 CentPhoenix
415625 Out 1.17 14320 Average 0 33 20 1996 CentPhoenix
365000 Out 0.849 11800 Average 12 50 13 1997 CentPhoenix
249375 Out 0.634 8400 Average 0 33 12 1996 CentPhoenix
232000 Out 0.934 7600 Average 4 32 10 1996 CentPhoenix
825000 Out 0.958 26888 Average 0 33 46 1996 CentPhoenix
1080125 Out 2.211 31728 Average 36 31 32 1995 CentPhoenix
190000 Out 0.321 11604 Fair 10 29 25 1990 CentPhoenix
195000 Out 0.711 6096 Fair 0 34 14 1994 CentPhoenix
241000 Out 0.372 12168 Poor 0 33 17 1992 CentPhoenix
408260 Out 1.945 18612 Average 20 31 22 1994 CentPhoenix
292000 Out 0.437 6800 Average 0 45 10 1996 CentPhoenix
21000000 Out 5.83 262896 Good 265 6 220 1996 CentPhoenix
1922000 Out 4.5 76028 Good 0 13 180 1991 CentPhoenix
178000 Out 0.578 6864 Average 10 41 10 1993 CentPhoenix
700000 Out 1.334 21955 Average 16 51 33 1995 CentPhoenix
600000 Out 0.483 21600 Average 24 24 24 1994 CentPhoenix
1072590 Out 1.653 53320 Good 46 25 48 1993 CentPhoenix
325000 Out 0.523 7450 Average 10 30 8 1994 CentPhoenix
425000 Out 1.776 29780 Fair 14 31 28 1991 CentPhoenix
2500000 Out 4.399 96612 Average 168 19 173 1992 CentPhoenix
900000 Out 1.895 33800 Average 60 19 60 1992 CentPhoenix
22180099 Out 21.4 367860 Good 576 0 432 1996 CentPhoenix
5900000 Out 6.72 149520 Average 180 16 180 1996 CentPhoenix
480000 Out 0.5949 7552 Average 10 39 8 2000 NPhoenix
700000 Out 1.3774 19000 Average 0 38 20 2000 NPhoenix
17900000 Out 13.495 259480 Good 278 3 272 1999 NPhoenix
23350000 Out 16.4 278272 Good 274 7 274 1999 NPhoenix
443000 Out 0.4821 12960 Average 0 13 16 1998 NPhoenix
5050000 Out 6.135 87372 Average 90 17 150 2000 NPhoenix
603000 Out 0.8551 12544 Average 0 18 16 2000 NPhoenix
425000 Out 0.2883 9030 Average 0 19 23 1999 NPhoenix
2425000 Out 1.877 44000 Average 52 15 55 1999 NPhoenix
1025000 Out 1.269 25600 Average 0 13 32 1999 NPhoenix
1175000 Out 1.0312 28604 Average 0 26 49 1998 NPhoenix
4200000 Out 2.5 63840 Good 66 10 66 1998 NPhoenix
295000 Out 0.5653 7710 Average 10 17 12 2000 NPhoenix
8400000 Out 8.095 153560 Average 224 18 224 1998 NPhoenix
1725000 Out 1.8452 41950 Average 0 16 54 1999 NPhoenix
4560000 Out 3.9473 83400 Average 140 18 140 2000 NPhoenix
7000000 Out 6.917 99042 Average 120 16 120 1999 NPhoenix
308000 Out 0.2323 6800 Average 8 14 8 1998 NPhoenix
34225000 Out 21.947 496550 Good 536 10 536 2000 NPhoenix
1225000 Out 4 42000 Average 0 33 48 1996 NPhoenix
410000 Out 2.08 26048 Average 0 21 32 1990 NPhoenix
935000 Out 1.77 32400 Average 0 33 32 1997 NPhoenix
225000 Out 0.72 9000 Average 12 5 12 1990 NPhoenix
215000 Out 1.32 10102 Average 9 46 17 1990 NPhoenix
217000 Out 0.94 10912 Average 12 18 14 1990 NPhoenix
330000 Out 0.842 11250 Average 0 35 13 1996 NPhoenix
1100000 Out 1.03 28374 Average 0 18 49 1990 NPhoenix
870000 Out 1.38 30350 Average 36 28 30 1990 NPhoenix
375000 Out 1.78 18722 Fair 0 28 28 1990 NPhoenix
295000 Out 2.11 25200 Fair 0 37 28 1990 NPhoenix
370000 Out 0.84 18204 Fair 0 26 35 1990 NPhoenix
500000 Out 0.96 20920 Fair 25 9 33 1990 NPhoenix
3257000 Out 3.15 82800 Good 0 6 92 1990 NPhoenix
6667000 Out 8.1 192857 Good 273 6 273 1990 NPhoenix
608000 Out 1.48 52440 Good 0 7 68 1990 NPhoenix
6675000 Out 6.35 243240 Good 202 17 264 1990 NPhoenix
1200000 Out 2.06 36900 Good 0 11 62 1990 NPhoenix
1215000 Out 2.385 42598 Average 50 33 50 1997 NPhoenix
1464000 Out 4.76 63000 Average 76 20 75 1990 NPhoenix
2280000 Out 3.443 60288 Average 72 26 68 1996 NPhoenix
6750000 Out 4.15 126798 Excellent 138 2 135 1990 NPhoenix
3724000 Out 20 46849 Good 51 4 51 1991 NPhoenix
200000 Out 0.5 10320 Good 16 7 16 1990 NPhoenix
340000 Out 0.85 16500 Good 16 5 15 1990 NPhoenix
830450 Out 0.56 18800 Good 0 6 22 1990 NPhoenix
1200000 Out 2.14 47988 Good 0 6 72 1990 NPhoenix
139000 Out 0.578 7628 Average 0 6 9 1991 NPhoenix
1180000 Out 1.85 42500 Average 0 3 50 1990 NPhoenix
727000 Out 0.9565 21000 Average 0 14 28 1997 NPhoenix
430000 Out 0.92 22400 Fair 0 8 28 1990 NPhoenix
821000 Out 0.912 27800 Fair 0 12 40 1997 NPhoenix
175000 Out 0.408 6300 Average 10 14 6 1995 NPhoenix
365000 Out 1.11 20930 Average 0 4 26 1990 NPhoenix
272000 Out 0.468 9800 Average 0 10 11 1996 NPhoenix
525000 Out 2.03 30720 Fair 0 30 32 1991 NPhoenix
117000 Out 0.258 6074 Good 0 6 8 1990 NPhoenix
110000 Out 0.521 3778 Average 6 35 6 1993 NPhoenix
117500 Out 0.401 5496 Average 0 14 6 1994 NPhoenix
269911 Out 0.66 5904 Average 0 34 9 1993 NPhoenix
181500 Out 0.66 7200 Average 2 33 9 1992 NPhoenix
292000 Out 0.464 9200 Average 0 11 16 1992 NPhoenix
254000 Out 0.385 9241 Average 0 11 16 1993 NPhoenix
204750 Out 0.488 9600 Average 0 11 12 1992 NPhoenix
522000 Out 1.152 15250 Average 25 28 16 1997 NPhoenix
920000 Out 1.342 29120 Average 0 15 52 1995 NPhoenix
260000 Out 1.109 12750 Average 0 18 15 1991 NPhoenix
120000 Out 0.185 2704 Average 0 29 7 1993 NPhoenix
420000 Out 1.584 21600 Fair 0 30 24 1993 NPhoenix
830000 Out 1.52 44980 Good 0 8 52 1991 NPhoenix
210000 Out 0.417 10696 Good 0 7 14 1990 NPhoenix
1335000 Out 1.52 40260 Average 85 14 51 1997 NPhoenix
131500 Out 0.217 4148 Average 8 28 8 1992 NPhoenix
242000 Out 0.337 9800 Average 0 12 16 1993 NPhoenix
1900000 Out 3.443 57002 Average 68 24 68 1994 NPhoenix
275000 Out 0.773 10050 Average 0 8 13 1994 NPhoenix
165000 Out 0.909 10074 Average 0 10 14 1992 NPhoenix
15350000 Out 14.83 249150 Excellent 248 5 248 1997 NPhoenix
350000 Out 1.192 19656 Good 0 8 26 1991 NPhoenix
775000 Out 1.851 42300 Good 0 6 50 1993 NPhoenix
550000 Out 0.912 27800 Average 0 10 40 1995 NPhoenix
260000 Out 0.453 12132 Average 0 11 19 1992 NPhoenix
395000 Out 0.558 18800 Average 0 9 22 1993 NPhoenix
325000 Out 0.916 22120 Average 30 8 29 1992 NPhoenix
10700000 Out 17.61 334270 Average 460 7 460 1992 NPhoenix
1452500 Out 1.477 38528 Average 62 13 62 1996 NPhoenix
300000 Out 0.759 11000 Average 0 10 15 1995 NPhoenix
2300000 Out 2.907 38732 Average 55 16 90 1997 NPhoenix
100000 Out 0.227 5440 Average 0 5 7 1990 NPhoenix
271000 Out 0.482 12784 Average 0 7 16 1992 NPhoenix
336000 Out 0.956 21140 Average 0 8 28 1991 NPhoenix
1050000 Out 2.03 53920 Average 90 6 80 1991 NPhoenix
1264000 Out 3.358 42770 Average 0 23 50 1993 NPhoenix
2103000 Out 2.223 42108 Average 60 11 58 1997 NPhoenix
165000 Out 0.785 10400 Fair 0 10 12 1994 NPhoenix
1343000 Out 2.223 42968 Average 58 8 58 1994 NPhoenix
495000 Out 0.558 15800 Average 0 11 22 1995 NPhoenix
151000 Out 0.49 5036 Average 4 12 6 1992 NPhoenix
560000 Out 1.805 16215 Average 0 26 22 1995 NPhoenix
115000 Out 0.385 6050 Average 8 28 11 1992 NPhoenix
470000 Out 1.677 21840 Average 0 24 26 1992 NPhoenix
150000 Out 0.964 9961 Fair 0 28 16 1991 NPhoenix
132500 Out 0.633 6800 Fair 0 37 13 1991 NPhoenix
655000 Out 1.031 24500 Average 0 21 49 1993 NPhoenix
400000 Out 0.999 17525 Average 0 18 25 1991 NPhoenix
470000 Out 1.538 21775 Good 24 11 26 1991 NPhoenix
415000 Out 1.184 11865 Good 12 12 16 1994 NPhoenix
1800000 Out 5.8 70517 Good 130 19 136 1993 NPhoenix
189000 Out 0.537 8000 Average 0 18 10 1991 NPhoenix
3250000 Out 4.683 92448 Average 67 9 150 1993 NPhoenix
1400000 Out 3.549 71360 Average 62 27 64 1995 NPhoenix
212000 Out 0.417 8470 Fair 0 19 12 1992 NPhoenix
1530000 Out 2.186 44842 Good 74 7 74 1991 NPhoenix
4650000 Out 5.755 130920 Good 180 7 136 1991 NPhoenix
5345000 Out 9.331 150170 Good 184 7 186 1991 NPhoenix
2510000 Out 4.697 97060 Good 114 12 116 1992 NPhoenix
210000 Out 0.361 6400 Average 0 11 8 1994 NPhoenix
4580000 Out 6.693 113640 Average 160 11 165 1996 NPhoenix
3450000 Out 5.774 118192 Average 160 12 160 1993 NPhoenix
5925000 Out 8.364 155856 Average 148 16 236 1997 NPhoenix
9225000 Out 9.917 190790 Average 0 13 282 1997 NPhoenix
9750000 Out 10.516 213528 Average 360 15 360 1995 NPhoenix
6400000 Out 9.4 242544 Average 288 18 288 1991 NPhoenix
750000 Out 2.105 40400 Average 52 18 52 1991 NPhoenix
160000 Out 0.468 5520 Average 0 23 8 1994 NPhoenix
6123442 Out 6.133 134384 Average 152 10 146 1994 NPhoenix
7557489 Out 8.407 242760 Average 290 9 264 1994 NPhoenix
5008000 Out 6 112612 Average 110 11 180 1991 NPhoenix
4473000 Out 6.693 117116 Average 165 6 165 1991 NPhoenix
2995000 Out 5.884 185792 Average 240 20 232 1992 NPhoenix
266000 Out 0.595 6800 Average 0 11 8 1993 NPhoenix
3700000 Out 6.82 168990 Fair 80 23 166 1996 NPhoenix
490000 Out 1.112 20930 Good 0 6 26 1992 NPhoenix
382000 Out 0.459 12544 Average 0 15 16 1997 NPhoenix
269000 Out 0.287 7200 Average 0 15 23 1995 NPhoenix
275000 Out 0.574 10944 Average 0 32 21 1995 NPhoenix
1073000 Out 1.477 34284 Average 0 18 66 1992 NPhoenix
2550000 Out 5.183 67780 Average 0 17 187 1995 NPhoenix
27525000 Out 24 539548 Excellent 536 1 536 1991 NPhoenix
7800000 Out 16.589 350516 Good 436 7 436 1991 NPhoenix
2600000 Out 5.76 114064 Average 142 11 144 1991 NPhoenix
8400000 Out 17.962 376312 Average 547 8 440 1992 NPhoenix
225000 Out 0.498 10320 Average 16 9 16 1992 NPhoenix
4289100 Out 4.247 94712 Average 136 16 136 1996 NPhoenix
210000 Out 0.506 9026 Average 16 6 16 1990 NPhoenix
4050000 Out 6.198 84025 Average 94 16 112 1997 NPhoenix
3200000 Out 6.39 98878 Good 122 12 120 1991 NPhoenix
3950000 Out 8.093 153089 Fair 234 11 223 1991 NPhoenix
195000 Out 0.57 10978 Fair 0 27 21 1990 NPhoenix
825000 Out 0.85 24900 Average 36 7 36 1990 NPhoenix
13600000 Out 11.261 234540 Good 314 10 308 1997 NPhoenix
21055125 Out 20.247 379608 Average 360 10 568 1997 NPhoenix
5822500 Out 11.617 248640 Good 340 6 320 1992 NPhoenix
980000 Out 3.434 43960 Average 48 27 57 1994 Scottsdale
25500000 Out 19.65 316000 Excellent 352 . 348 1995 Scottsdale
2800000 Out 6.55 114400 Average 48 9 275 1990 Mesa
385000 Out 0.3168 4820 Fair 0 52 6 2000 SWPhoenix
3075000 Out 4.535 72960 Average 110 21 76 2000 SWPhoenix
785701 Out 1.66 39069 Fair 0 26 54 1990 SWPhoenix
700000 Out 1.75 27000 Fair 32 21 27 1990 SWPhoenix
112000 Out 0.281 4968 Fair 0 8 8 1992 SWPhoenix
190500 Out 1.019 10400 Average 0 6 16 1991 SWPhoenix
2000000 Out 4.383 86190 Average 0 13 103 1995 SWPhoenix
1600000 Out 4.236 98710 Good 104 18 138 1993 NWCities
6800710 Out 7.772 164100 Average 166 11 196 1995 NWCities
5650000 Out 8.2 129350 Average 24 12 225 1998 SWPhoenix
27000000 Out 19.992 342832 Excellent 345 1 352 1998 SWPhoenix
3200000 Out 7.25 163518 Average 220 8 224 1991 SWPhoenix
248000 Out 0.889 16192 Average 0 7 20 1993 SWPhoenix
800000 Out 2.84 21900 Average 0 11 52 1994 SWPhoenix
1000000 Out 3.914 57792 Average 0 10 128 1996 SWPhoenix
1160000 Out 3.411 91120 Good 54 4 116 1992 SWPhoenix
13350000 Out 11.306 303170 Good 310 7 310 1994 SWPhoenix
8246000 Out 7.576 161880 Good 186 9 186 1994 SWPhoenix
33000000 Out 22.383 553016 Good 600 5 600 1996 SWPhoenix
10767800 Out 11.268 192892 Average 242 9 242 1996 SWPhoenix
760000 Out 1.0151 13013 Average 0 26 23 1998 Tempe
3395000 Out 3.582 67450 Average 0 14 78 1999 Tempe
1230000 Out 1.1607 31200 Fair 36 34 40 1998 Tempe
1465000 Out 1.2571 28212 Average 40 19 40 1998 Tempe
1200000 Out 0.9434 16581 Average 20 12 20 2000 Tempe
17420000 Out 17.883 286492 Average 0 17 402 2000 Tempe
31480000 Out 29.544 473000 Average 0 15 660 2000 Tempe
17075000 Out 13.676 253016 Average 292 17 292 2000 Tempe
6350000 Out 7.238 148750 Average 176 27 172 1999 Tempe
43350000 Out 32.99 487288 Excellent 520 3 568 2000 Tempe
12500000 Out 7.867 151904 Good 0 3 156 2000 Tempe
7250000 Out 5.948 108234 Average 170 13 164 1998 Tempe
245000 Out 0.918 7280 Average 6 30 14 1992 Tempe
110000 Out 0.328 3336 Average 5 33 5 1991 Tempe
